date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2021-09-24,6824.400416666666,163785.61,9210.4,4879.73,1468.1231561610696,4330.67,0.7409450639132574,1.3496277237053975
2021-09-25,6828.909166666667,163893.82,9225.26,4933.42,1510.147935059507,4291.84,0.7402402931371763,1.3509126823695976
2021-09-26,6788.814999999999,162931.55999999997,9351.23,4751.48,1645.6985559303698,4599.75,0.7259809672096611,1.377446579410398
2021-09-27,7735.727916666667,185657.47,10462.89,5356.48,1841.7411518097172,5106.41,0.7393490628943501,1.3525411070182094
2021-09-28,8654.06125,207697.47,11595.91,6146.88,1945.5620538712167,5449.03,0.7463028990394027,1.3399385173059641
2021-09-29,7662.290416666666,183894.96999999997,10165.78,5660.44,1570.679327694754,4505.340000000001,0.7537336452949666,1.3267286212341753
2021-09-30,8268.258333333333,198438.2,10969.46,6046.42,1696.0065010274977,4923.039999999999,0.7537525396266848,1.326695364098243
2021-10-01,7567.342083333333,181616.21,9448.74,5918.46,1183.83570595196,3530.2799999999997,0.8008837245318776,1.2486207040660082
2021-10-02,7397.904999999999,177549.71999999997,9313.8,5656.73,1308.0127491035364,3657.0699999999997,0.7942950245871716,1.2589780485150865
2021-10-03,7585.789583333334,182058.95,9675.18,5557.66,1557.1613918880648,4117.52,0.7840463519369494,1.2754347973554718
2021-10-04,7627.913750000001,183069.93000000002,9944.59,5629.54,1491.2555207603993,4315.05,0.7670415522409673,1.3037103362633065
2021-10-05,7083.719166666666,170009.25999999998,9575.63,5040.17,1554.0428319034772,4535.459999999999,0.7397653383293492,1.3517800148062524
2021-10-06,7100.513749999999,170412.33,9616.26,4959.51,1619.6188805443585,4656.75,0.7383862073196855,1.3543048205490766
2021-10-07,7492.958749999999,179831.00999999998,10122.54,5272.96,1690.9205543014843,4849.580000000001,0.7402251559391219,1.3509403077922992
2021-10-08,7537.05875,180889.41,10048.15,5454.14,1573.6875948335971,4594.009999999999,0.7500941715639198,1.3331659382381753
2021-10-09,7126.7716666666665,171042.52,9357.73,5252.3,1435.287709881274,4105.429999999999,0.7615919316614892,1.3130391203310148
2021-10-10,7770.191666666667,186484.6,10182.01,5676.75,1690.1749862061922,4505.26,0.7631294475910617,1.3103936732577381
2021-10-11,7072.913333333333,169749.91999999998,8841.01,5368.77,1169.6587199642493,3472.24,0.80001191417421,1.249981384380034
2021-10-12,7740.771250000001,185778.51,9421.53,5718.39,1353.469939934783,3703.1400000000003,0.8216044793149309,1.217130657361823
2021-10-13,8209.980833333335,197039.54000000004,9639.63,6618.9,1105.9776855281627,3020.7299999999996,0.8516904521577421,1.1741355060004703
2021-10-14,7313.467500000002,175523.22000000003,9053.37,5554.92,1183.0697444186019,3498.4500000000007,0.8078171443340989,1.237903908098313
2021-10-15,7306.135833333333,175347.25999999998,9558.81,5555.13,1249.316713870345,4003.6799999999994,0.7643352920848236,1.3083263462457297
2021-10-16,5493.808750000001,131851.41000000003,6307.88,4582.92,562.3742612107018,1724.96,0.8709437639904375,1.1481797578046375
2021-10-17,5348.163750000001,128355.93000000001,6502.58,4348.41,719.3118805093155,2154.17,0.8224679665609651,1.215852824252062
2021-10-18,5824.208749999999,139781.00999999998,7064.18,4446.23,885.5185239577334,2617.9500000000007,0.824470603806811,1.2128995204713433
2021-10-19,6336.46875,152075.25,7977.04,4639.23,1165.8840101653504,3337.8100000000004,0.7943383447995748,1.2589093886086
2021-10-20,6807.197916666668,163372.75000000003,8448.12,5066.5,1160.2568668898434,3381.620000000001,0.805764823021769,1.2410569082053156
2021-10-21,6964.799999999999,167155.19999999998,8877.26,5049.74,1324.6636101847996,3827.5200000000004,0.7845664090045802,1.274589363657248
2021-10-22,7059.816666666667,169435.6,9103.97,5181.0,1361.251612363533,3922.9699999999993,0.7754657217309225,1.289547651142971
2021-10-23,7102.890416666666,170469.37,9032.58,5439.57,1275.5582031050226,3593.01,0.7863634107493834,1.271676665432623
2021-10-24,7057.58625,169382.07,9060.54,5441.05,1298.6681498660967,3619.4900000000007,0.7789366031163705,1.2838015263362883
2021-10-25,7841.253749999999,188190.08999999997,10432.64,5597.75,1631.5034547840473,4834.889999999999,0.7516078145129133,1.3304811108810246
2021-10-26,7777.422916666667,186658.15000000002,9583.02,5927.28,1236.7918647064944,3655.7400000000007,0.8115837091717086,1.2321587886733045
