date,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio
2021-08-11,1101.7066666666667,26440.96,1366.41,855.22,186.30869056410157,511.19000000000005,0.8062782522571312,1.2402666166432688
2021-08-12,1100.0395833333332,26400.949999999997,1372.44,847.84,192.6008660750577,524.6,0.8015210743881941,1.2476278315742428
2021-08-13,1066.88375,25605.21,1346.66,840.82,178.92133289126525,505.84000000000003,0.7922443304174772,1.2622368650755063
2021-08-14,867.5045833333334,20820.11,962.71,766.87,63.87938920368785,195.84000000000003,0.9011068580707932,1.1097462981703747
2021-08-15,897.6887499999999,21544.53,1155.01,699.91,169.9454863826863,455.1,0.7772129678530921,1.2866486296057515
2021-08-16,954.4966666666668,22907.920000000002,1196.91,715.19,173.64681833779906,481.72,0.7974673673598405,1.2539698060758024
2021-08-17,849.9620833333335,20399.090000000004,937.98,735.01,64.90273820037024,202.97000000000003,0.9061622671414459,1.103555109566162
2021-08-18,865.160416666667,20763.850000000006,1023.25,708.4,112.33308450199293,314.85,0.8455024839156285,1.1827286365486165
2021-08-19,942.5641666666667,22621.54,1169.94,736.89,150.99434360026655,433.05000000000007,0.8056517143329287,1.2412311451828657
2021-08-20,1023.0025,24552.06,1277.22,790.03,181.39125802841338,487.19000000000005,0.8009602887521335,1.248501347748417
2021-08-21,1011.5883333333333,24278.12,1290.2,780.14,186.22312796321998,510.06000000000006,0.7840554436004753,1.275420007809501
2021-08-22,1034.7408333333333,24833.78,1326.35,776.26,204.26172562621002,550.0899999999999,0.7801416167175582,1.2818185552098795
2021-08-23,1048.0695833333332,25153.67,1330.83,769.44,208.62449217338178,561.3899999999999,0.7875307765329406,1.269791644718246
2021-08-24,1059.3766666666668,25425.04,1354.86,770.27,216.43322514098324,584.5899999999999,0.7819085858809521,1.2789218817354857
2021-08-25,1086.87375,26084.97,1386.7,806.91,214.94542585042774,579.7900000000001,0.7837843441263431,1.2758611568270926
2021-08-26,1073.0395833333334,25752.95,1360.61,801.96,204.99891116315646,558.6499999999999,0.7886459627177027,1.2679960936514068
2021-08-27,1043.94,25054.56,1301.06,804.57,177.18590703601095,496.4899999999999,0.8023765237575516,1.2462976799432917
2021-08-28,978.9229166666668,23494.15,1215.18,761.62,166.55058034381724,453.56000000000006,0.8055785288324913,1.2413439090156486
2021-08-29,945.8120833333331,22699.489999999994,1173.39,728.6,164.9099522395326,444.7900000000001,0.8060509151546655,1.2406164191354083
2021-08-30,1024.9416666666668,24598.600000000006,1310.94,751.67,206.73310009614409,559.2700000000001,0.781837205872631,1.2790386444757018
2021-08-31,1042.4004166666666,25017.61,1329.87,768.89,204.90972730277375,560.9799999999999,0.7838363273603185,1.2757765430031085
2021-09-01,1085.5745833333335,26053.790000000005,1396.11,793.38,226.987954267242,602.7299999999999,0.7775709531006394,1.2860562705080525
2021-09-02,1093.7091666666665,26249.019999999997,1365.2,840.1,195.76942733107288,525.1,0.8011347543705438,1.2482294577092785
2021-09-03,1082.4745833333334,25979.390000000003,1353.1,840.19,185.34294094014095,512.9099999999999,0.799995996846747,1.2500062549582571
2021-09-04,1031.2995833333332,24751.19,1315.62,786.11,191.66384600397706,529.5099999999999,0.7838886481912203,1.2756913909997862
2021-09-05,939.6974999999999,22552.739999999998,1117.44,787.07,113.71897051217019,330.37,0.8409377684707903,1.1891486355981582
2021-09-06,935.4983333333333,22451.96,1216.44,710.89,187.43803040092934,505.55000000000007,0.769046014051933,1.3003123112636938
2021-09-07,966.3154166666667,23191.57,1291.17,701.85,210.18075367932752,589.32,0.7484029342895719,1.3361786200761743
2021-09-08,946.3654166666665,22712.769999999997,1223.82,734.2,167.70513629268868,489.6199999999999,0.7732880788569124,1.2931791234622638
2021-09-09,882.6591666666665,21183.819999999996,1162.28,657.45,175.65558496589324,504.8299999999999,0.7594204207821407,1.3167936661093234
2021-09-10,902.5533333333333,21661.28,1172.04,682.57,169.72040741393954,489.4699999999999,0.7700704185295155,1.2985825399053057
2021-09-11,864.5662499999999,20749.589999999997,1118.14,673.74,158.37438747179172,444.4000000000001,0.7732182463734414,1.293295915726528
2021-09-12,843.3429166666668,20240.230000000003,1112.3,632.31,174.85205914365253,479.99,0.7581973538314006,1.318917818621626
2021-09-13,914.8679166666669,21956.830000000005,1179.21,681.93,179.25121482771084,497.2800000000001,0.7758312062030231,1.28894016121635
2021-09-14,887.0524999999998,21289.259999999995,1113.15,700.27,147.12120132881864,412.8800000000001,0.7968849660872297,1.254886266596397
2021-09-15,890.84625,21380.31,1160.08,655.86,180.86708638527907,504.2199999999999,0.7679179453141164,1.3022224654366563
2021-09-16,919.9912499999999,22079.789999999997,1185.18,685.91,178.32444157654598,499.2700000000001,0.7762460132638079,1.288251382825652
2021-09-17,939.6433333333333,22551.44,1207.75,710.86,178.53886201405948,496.89,0.7780114538052852,1.2853281209536953
2021-09-18,916.3049999999998,21991.319999999996,1181.55,684.53,180.56614315029805,497.02,0.7755109813380727,1.2894723918345967
2021-09-19,915.6095833333334,21974.63,1202.83,669.95,195.98332935934974,532.8799999999999,0.7612127926085427,1.3136931088259505
2021-09-20,1000.9454166666668,24022.690000000002,1288.31,741.04,202.79747712990323,547.27,0.7769445371584998,1.2870931606743456
2021-09-21,865.2779166666668,20766.670000000002,992.08,749.58,75.50054062456407,242.5,0.8721856268311696,1.1465449202977656
2021-09-22,744.2475,17861.94,927.91,589.0,111.46995193675562,338.90999999999997,0.8020686273453244,1.2467761060668663
2021-09-23,748.8375,17972.1,951.28,581.61,125.86064851911489,369.66999999999996,0.7871893659069885,1.2703423639975295
2021-09-24,752.1054166666668,18050.530000000002,934.0,593.58,116.50302686790613,340.41999999999996,0.805252052105639,1.2418471922985086
2021-09-25,774.3429166666668,18584.230000000003,1027.79,589.93,153.75919143905753,437.86,0.7534057703097586,1.3273060008404973
2021-09-26,798.0370833333333,19152.89,1045.23,608.5,159.17219654196128,436.73,0.7635038061798199,1.3097511654899079
2021-09-27,822.8329166666668,19747.990000000005,1058.66,630.98,151.26756319096265,427.68000000000006,0.7772400172545169,1.2866038518350473
2021-09-28,877.22375,21053.37,1167.21,648.62,181.79745989550165,518.59,0.7515560610344325,1.3305727301614896
2021-09-29,867.7795833333334,20826.710000000003,1119.54,666.65,158.34023234187737,452.89,0.775121552899703,1.290120235025119
2021-09-30,832.2133333333331,19973.119999999995,1029.06,690.89,107.91581613004874,338.16999999999996,0.8087121580212361,1.2365339015637018
2021-10-01,753.8670833333332,18092.809999999998,871.69,618.64,87.20870596145211,253.05000000000007,0.8648339241396977,1.1562913665704777
2021-10-02,749.8904166666667,17997.370000000003,905.0,618.42,99.42060548734861,286.58000000000004,0.8286081952117864,1.2068429998383097
2021-10-03,739.0729166666666,17737.75,929.01,579.92,123.9066539420833,349.09000000000003,0.7955489356052858,1.2569936998773803
2021-10-04,763.7204166666666,18329.289999999997,980.21,574.07,142.25216429863178,406.14,0.7791395891356613,1.2834670628267655
2021-10-05,751.2045833333332,18028.909999999996,944.25,581.88,123.14936434650922,362.37,0.7955568793575146,1.2569811486107594
2021-10-06,751.2125,18029.1,951.77,576.62,130.86159114482953,375.15,0.7892794477657417,1.26697838494434
2021-10-07,797.6587499999999,19143.809999999998,1050.55,587.05,164.65227574213856,463.5,0.7592772833277807,1.3170419054514226
2021-10-08,864.6262499999999,20751.03,1131.18,653.68,166.43863354852442,477.5000000000001,0.7643577945154616,1.3082878295679783
2021-10-09,845.24625,20285.91,1081.18,665.26,145.4100032983946,415.9200000000001,0.7817812482657837,1.2791301943072804
2021-10-10,823.9804166666667,19775.53,1043.33,653.93,137.87469504808146,389.4,0.7897601110546679,1.266207277377648
2021-10-11,734.4145833333333,17625.95,914.38,580.36,109.94520010398725,334.02,0.8031831222613501,1.245046082622497
2021-10-12,746.8408333333333,17924.18,905.07,576.08,117.33559321049164,328.99,0.8251746642064517,1.2118646431803297
2021-10-13,750.7925,18019.02,797.19,677.99,36.66936029960993,119.20000000000005,0.9417986929088422,1.0617980334113621
2021-10-14,741.0129166666666,17784.309999999998,894.58,590.31,106.00182629596395,304.2700000000001,0.8283361093101417,1.207239414967463
2021-10-15,690.67625,16576.23,753.14,606.96,51.12623829158396,146.17999999999995,0.9170622327854051,1.0904385375926855
2021-10-16,607.6512500000002,14583.630000000006,662.94,547.68,38.92834211867617,115.2600000000001,0.9166006727607328,1.0909876347658296
2021-10-17,597.7499999999999,14345.999999999998,683.3,516.43,54.66955189452193,166.87,0.87479877067174,1.143120033458804
2021-10-18,651.3666666666667,15632.8,737.26,529.59,73.26599879691905,207.66999999999996,0.8834965502898119,1.1318663323269025
2021-10-19,687.1283333333331,16491.079999999994,815.3,549.91,92.1384757316124,265.39,0.8427920192975998,1.1865323556734917
2021-10-20,717.8779166666667,17229.07,862.89,574.37,100.49643791996535,288.52,0.8319460379268119,1.2020010366200844
2021-10-21,705.2325000000001,16925.58,837.4,576.96,86.54943785766757,260.43999999999994,0.8421692142345356,1.1874098258375783
2021-10-22,704.4845833333334,16907.63,866.97,554.9,103.90089111134651,312.07000000000005,0.8125824230750007,1.2306443895448387
2021-10-23,733.5754166666667,17605.81,911.54,588.26,115.9173786340256,323.28,0.8047649216344501,1.2425988920702882
2021-10-24,749.4612500000002,17987.070000000003,897.03,624.98,97.35021066110167,272.04999999999995,0.8354918453117512,1.1968997730036073
2021-10-25,718.5129166666667,17244.31,895.58,549.64,115.25381119716178,345.94000000000005,0.8022878097620164,1.2464354908952577
2021-10-26,773.9283333333333,18574.28,941.64,598.88,121.70217691835535,342.76,0.8218940713365334,1.216701804861346
2021-10-27,689.7845833333334,16554.83,731.77,622.74,31.063416618149937,109.02999999999997,0.9426248456937746,1.0608674326465446
2021-10-28,644.4725,15467.339999999998,703.88,552.96,51.547855962666645,150.91999999999996,0.9155999602204921,1.0921800387138318
2021-10-29,648.8145833333333,15571.55,688.42,565.72,45.89546856282709,122.69999999999993,0.9424691080057717,1.0610427349878464
2021-10-30,625.5341666666667,15012.82,661.53,571.14,30.657780049054946,90.38999999999999,0.9455869978181892,1.0575441522645312
2021-10-31,615.59,14774.160000000002,676.41,542.13,46.25048709496731,134.27999999999997,0.9100841205777562,1.0987995256583114
2021-11-01,638.6404166666667,15327.37,708.94,532.87,61.91194304109013,176.07000000000005,0.9008384583556672,1.110076940792843
2021-11-02,663.1558333333332,15915.739999999998,759.38,538.82,75.18710486782821,220.55999999999995,0.8732858823426127,1.1451003849019903
2021-11-03,738.96875,17735.25,828.72,622.55,69.50572790362708,206.17000000000007,0.8916989453615214,1.1214547299868904
2021-11-04,725.0362500000001,17400.870000000003,797.43,654.3,45.25444766155227,143.13,0.9092161694443401,1.0998484558530692
2021-11-05,706.1279166666667,16947.07,810.67,648.02,50.230755949886934,162.64999999999998,0.8710423682468411,1.1480497808765762
2021-11-06,661.8037499999999,15883.289999999999,744.54,616.36,37.11679929188282,128.17999999999995,0.8888760174067208,1.125016290705515
2021-11-07,639.4592,15986.48,702.88,583.15,36.62827845622377,119.73000000000002,0.9097700887776008,1.099178806091147
2021-11-08,656.3491666666665,15752.379999999997,729.05,550.53,60.26462095131602,178.51999999999998,0.900280044807169,1.110765484326813
2021-11-09,657.0316666666666,15768.76,745.2,547.04,68.09864754238113,198.16000000000008,0.8816850062623008,1.1341919085584409
2021-11-10,667.2604166666667,16014.250000000002,739.78,559.13,66.24988357523267,180.64999999999998,0.9019714194310021,1.1086825795775637
2021-11-11,672.88,16149.12,734.86,572.08,57.74521467092579,162.77999999999997,0.9156574041313992,1.0921115206277494
2021-11-12,695.4433333333333,16690.64,751.53,626.01,40.16673203434453,125.51999999999998,0.9253700229309985,1.0806487947735977
2021-11-13,693.4325,16642.38,774.08,645.91,37.406959042170335,128.17000000000007,0.8958150320380323,1.1163018750923848
2021-11-14,654.4520833333335,15706.850000000002,702.99,606.96,29.899414852376168,96.02999999999997,0.9309550396639119,1.0741657302387173
2021-11-15,687.5354166666666,16500.85,756.79,595.71,55.36407538555214,161.07999999999993,0.9084890348269224,1.100728750337104
2021-11-16,689.5575,16549.38,786.08,556.03,79.59334461198212,230.05000000000007,0.8772103348259719,1.139977449306258
2021-11-17,696.1262499999998,16707.029999999995,768.47,592.66,60.311213378932536,175.81000000000006,0.9058600205603339,1.1039233185072395
2021-11-18,721.7329166666668,17321.590000000004,798.61,632.53,58.844121975972996,166.08000000000004,0.9037363878071485,1.1065173578176135
2021-11-19,759.86,18236.64,886.94,697.87,54.68197095776713,189.07000000000005,0.8567208604866169,1.1672413339299346
2021-11-20,680.8729166666668,16340.950000000003,741.74,627.06,27.339148626921933,114.68000000000006,0.9179401362561905,1.089395659371089
2021-11-21,640.2008333333332,15364.819999999998,712.93,553.14,54.67099540346596,159.78999999999996,0.8979855432277127,1.1136036738471393
2021-11-22,710.8079166666666,17059.39,815.89,634.41,52.59459419892196,181.48000000000002,0.8712055750979503,1.1478347115576817
2021-11-23,710.3383333333333,17048.12,790.36,634.63,45.32675759000624,155.73000000000002,0.8987528889788619,1.1126528907586293
2021-11-24,696.1633333333334,16707.920000000002,748.1,618.54,44.75705964879505,129.56000000000006,0.9305752350398789,1.074604139833085
2021-11-25,672.905,16149.72,771.9,589.99,56.38940495611163,181.90999999999997,0.8717515222179039,1.1471158633090852
2021-11-26,720.5083333333333,17292.2,832.1,635.76,53.966259722217146,196.34000000000003,0.8658915194487842,1.1548790784284244
2021-11-27,903.9633333333333,21695.12,974.46,686.29,62.63508175668544,288.1700000000001,0.9276556588606338,1.0779862015052235
2021-11-28,872.6583333333333,20943.8,945.55,798.67,49.68333406745135,146.88,0.9229108279132074,1.0835282995444953
2021-11-29,938.4025,22521.66,1077.95,836.54,69.3339281555449,241.41000000000008,0.8705436244723781,1.1487075109028375
2021-11-30,913.73375,21929.61,1009.83,802.12,64.63251367892573,207.71000000000004,0.9048391808522226,1.1051687649711965
2021-12-01,901.9149999999998,21645.959999999995,989.35,768.05,76.8204627970167,221.30000000000007,0.9116237933997067,1.0969437252956211
2021-12-02,922.4554166666668,22138.930000000004,1020.79,792.39,77.0803991877914,228.39999999999998,0.903668155709467,1.1066009061865227
2021-12-03,894.1574999999999,21459.78,975.56,761.47,76.93833879209348,214.08999999999992,0.9165581819672803,1.0910382119481188
2021-12-04,857.1599999999999,20571.839999999997,942.37,755.79,61.95655462394245,186.58000000000004,0.9095790400797986,1.0994096784730973
2021-12-05,860.8958333333331,20661.499999999996,985.76,753.42,70.86009835165201,232.34000000000003,0.873332082183628,1.1450398083391817
2021-12-06,955.5120833333332,22932.289999999997,1084.78,758.61,117.92548804331328,326.16999999999996,0.8808349004713705,1.135286532657663
2021-12-07,1025.8866666666665,24621.28,1198.72,939.27,77.14798324545225,259.45000000000005,0.8558184285460045,1.1684721509198548
2021-12-08,1009.4895833333335,24227.750000000004,1167.53,918.53,73.91503709337155,249.0,0.8646369543680535,1.156554777063491
2021-12-09,928.2925,22279.02,1009.96,800.34,66.28215375590733,209.62,0.9191378866489762,1.0879760420341649
2021-12-10,906.5691666666668,21757.660000000003,988.63,774.78,74.0915661994269,213.85000000000002,0.9169954044148638,1.090518006072344
2021-12-11,920.9558333333331,22102.939999999995,1032.84,778.78,88.15748772936773,254.05999999999995,0.8916732827285283,1.1214870058010384
2021-12-12,995.4583333333331,23890.999999999996,1121.25,877.18,65.77332667160204,244.07000000000005,0.8878112225938312,1.1263655769955216
2021-12-13,966.4587499999998,23195.009999999995,1127.41,881.89,70.55977393933152,245.5200000000001,0.8572380500439057,1.1665371129393782
2021-12-14,887.8370833333332,21308.089999999997,979.6,751.33,73.6214771640643,228.26999999999998,0.9063261365183066,1.1033555799698613
2021-12-15,892.1341666666667,21411.22,1017.94,736.12,94.96948626277019,281.82000000000005,0.876411347099698,1.1410167192714848
2021-12-16,903.9820833333333,21695.57,1001.6,760.87,79.06566874270958,240.73000000000002,0.9025380224973376,1.1079865613118254
2021-12-17,908.1608333333332,21795.859999999997,974.05,783.11,68.20151693561397,190.93999999999994,0.9323554574542716,1.0725523103928911
2021-12-18,937.82375,22507.77,1078.26,774.01,104.83425397772056,304.25,0.8697565985940311,1.1497469540518674
2021-12-19,1066.4891666666667,25595.74,1182.61,949.65,65.32134087102317,232.95999999999992,0.901809697758912,1.1088813997954345
2021-12-20,1048.9366666666667,25174.480000000003,1166.94,969.08,61.034980253070884,197.86,0.8988779771596369,1.1124980535844236
2021-12-21,1026.8466666666666,24644.319999999996,1225.25,919.07,90.76766991307686,306.17999999999995,0.8380711419438209,1.1932161244457142
2021-12-22,984.6891666666664,23632.539999999994,1150.28,903.89,74.6677265080708,246.39,0.8560430214092799,1.1681655886333
2021-12-23,924.5445833333334,22189.070000000003,1016.38,870.48,42.67199142286137,145.89999999999998,0.909644604708213,1.0993304361111123
2021-12-24,840.3275,20167.86,926.16,733.47,61.571016067344694,192.68999999999994,0.9073243284097781,1.1021417245062193
2021-12-25,779.0675,18697.62,846.44,685.51,53.230069652569426,160.93000000000006,0.9204048721705023,1.0864783860191833
2021-12-26,799.03875,19176.93,928.58,677.66,81.27606141564152,250.92000000000007,0.860495326196989,1.1621213614483652
2021-12-27,838.4566666666668,20122.960000000003,954.84,698.44,85.79671416970956,256.4,0.8781122142627736,1.1388066169191806
2021-12-28,856.9875000000002,20567.700000000004,950.43,736.26,71.72106453355309,214.16999999999996,0.9016839746220134,1.1090360127773156
2021-12-29,860.3258333333333,20647.82,945.83,734.7,72.6046511815077,211.13,0.909598800348195,1.0993857947231234
2021-12-30,891.55125,21397.23,965.76,782.7,61.82448982278645,183.05999999999995,0.9231602572067594,1.0832355403012446
2021-12-31,852.7866666666665,20466.879999999997,938.12,766.16,49.06375662841924,171.96000000000004,0.9090379340240764,1.1000641035663474
2022-01-01,945.8054166666667,22699.33,1304.41,717.42,214.79552774429285,586.9900000000001,0.7250829238250754,1.379152600539311
2022-01-02,1270.8391666666669,30500.140000000007,1411.25,1110.25,82.33885225444732,301.0,0.9005060525538826,1.110486705962661
2022-01-03,1181.8054166666668,28363.330000000005,1408.13,1002.52,114.24889020407298,405.6100000000001,0.8392729482836576,1.1915074851930292
2022-01-04,1110.2266666666667,26645.44,1326.05,986.36,100.86569967543223,339.68999999999994,0.8372434423035834,1.1943957390082505
2022-01-05,1054.6958333333334,25312.7,1222.04,958.14,81.28267262363228,263.9,0.8630616291883518,1.1586658080726273
2022-01-06,1277.3029166666668,30655.270000000004,1440.41,1015.54,149.66657381396206,424.8700000000001,0.8867634330965952,1.1276964776366347
2022-01-07,1289.8674999999998,30956.819999999996,1563.79,1105.84,139.86740582018945,457.95000000000005,0.8248342168705516,1.2123648359230697
2022-01-08,1008.3058333333332,24199.339999999997,1099.79,892.48,54.452248559526026,207.30999999999995,0.9168166953084982,1.090730573643744
2022-01-09,987.9220833333333,23710.129999999997,1173.81,786.9,132.98796872614378,386.90999999999997,0.8416371332100879,1.1881605035484832
2022-01-10,1143.5470833333334,27445.13,1389.31,984.77,110.85560563101372,404.53999999999996,0.8231043347656991,1.2149128096678719
2022-01-11,1106.2333333333333,26549.6,1315.88,987.78,90.90492322567941,328.10000000000014,0.8406794945841058,1.1895139663121101
2022-01-12,1046.6254166666665,25119.009999999995,1252.17,941.6,89.9526883364209,310.57000000000005,0.8358492989503553,1.196387914969579
2022-01-13,1004.4333333333334,24106.4,1200.64,895.98,82.85859555876515,304.6600000000001,0.8365816009239516,1.1953406564231905
2022-01-14,959.9687500000001,23039.250000000004,1105.27,842.69,77.29139219256706,262.5799999999999,0.868537778099469,1.1513603958462189
2022-01-15,1196.3858333333333,28713.26,1355.05,928.73,155.4347739313872,426.31999999999994,0.8829089947480413,1.1326195632261888
2022-01-16,1135.5279166666667,27252.67,1316.66,935.98,119.0449062504006,380.68000000000006,0.8624306325601648,1.1595135449113794
2022-01-17,1067.5137499999998,25620.329999999998,1276.35,943.38,94.56492261760651,332.9699999999999,0.836380107337329,1.1956286277343033
2022-01-18,997.9349999999998,23950.439999999995,1177.87,893.01,78.84463373981272,284.8599999999999,0.8472369616341361,1.1803073346460442
2022-01-19,1050.2283333333332,25205.479999999996,1301.38,807.53,165.75772266530575,493.85000000000014,0.8070112752104175,1.2391400600186946
2022-01-20,1440.1916666666666,34564.6,1581.96,1235.58,118.21031653892095,346.3800000000001,0.910384375500434,1.0984371293172785
2022-01-21,1327.9887500000004,31871.73000000001,1597.28,1115.13,136.50770484107576,482.14999999999986,0.8314063595612544,1.2027812735612402
2022-01-22,1205.7708333333335,28938.500000000004,1456.82,973.13,143.5144415674109,483.68999999999994,0.8276731739908386,1.208206368678404
2022-01-23,1060.9908333333335,25463.780000000002,1231.63,906.96,99.31214597623894,324.6700000000001,0.8614525736896093,1.1608300103126872
2022-01-24,1029.2095833333333,24701.03,1219.99,941.73,83.5847235615595,278.26,0.8436213274972199,1.185365954375182
2022-01-25,1063.2233333333334,25517.36,1208.94,931.05,97.30209103015505,277.8900000000001,0.8794674122233802,1.1370517953267893
2022-01-26,1248.1766666666665,29956.239999999994,1422.61,1140.05,88.22560077372133,282.55999999999995,0.8773849942476621,1.139750516086131
2022-01-27,1156.0312500000002,27744.750000000004,1297.28,1052.9,73.25558096041436,244.37999999999988,0.8911193034657131,1.1221841970102449
2022-01-28,1155.7141666666666,27737.14,1410.84,995.55,114.70374304633907,415.28999999999996,0.8191674227174355,1.2207516708644077
2022-01-29,1052.7429166666666,25265.829999999998,1269.28,879.67,121.56492137337354,389.61,0.8294016424009412,1.205688473325436
2022-01-30,979.5795833333332,23509.909999999996,1127.26,884.28,67.71075847206497,242.98000000000002,0.8689916996374689,1.1507589778097833
2022-01-31,959.4837499999998,23027.609999999993,1142.12,865.77,77.55541703461495,276.3499999999999,0.8400901393899064,1.1903484556148034
2022-02-01,937.6845833333333,22504.43,1025.67,813.04,73.0291342684052,212.6300000000001,0.9142166421298598,1.0938326365075677
2022-02-02,1214.7762500000001,29154.63,1499.42,872.72,228.33986320571435,626.7,0.8101640967840898,1.2343178424833379
2022-02-03,1510.0266666666669,36240.64000000001,1609.73,1356.7,85.63933110367023,253.02999999999997,0.9380620766629602,1.066027531522622
2022-02-04,1429.3162499999999,34303.59,1598.85,1244.34,105.66359978776369,354.51,0.8939651937329955,1.118611783781231
2022-02-05,1259.1758333333335,30220.220000000005,1475.7,1046.33,130.36342898476812,429.3700000000001,0.8532735876759053,1.1719570539195279
2022-02-06,1140.7562500000001,27378.150000000005,1306.54,973.86,98.73098244229993,332.67999999999995,0.8731123807920157,1.1453279348677685
2022-02-07,1110.3679166666666,26648.829999999998,1357.83,966.48,107.3444622001351,391.3499999999999,0.8177517926888246,1.2228649437892771
2022-02-08,1061.924166666667,25486.180000000004,1303.21,928.83,106.18325012906233,374.38,0.8148526842693555,1.2272156910137177
2022-02-09,1013.8562499999998,24332.549999999996,1257.52,915.85,101.77967930834079,341.66999999999996,0.8062346920923722,1.2403336271784093
2022-02-10,975.6262499999998,23415.029999999995,1155.07,901.8,77.67009462057814,253.26999999999998,0.8446468612291894,1.1839267342386495
2022-02-11,967.7245833333336,23225.390000000007,1147.63,895.89,76.13167917320544,251.74000000000012,0.8432374400576261,1.1859055972795287
2022-02-12,1055.4741666666664,25331.379999999994,1225.46,855.7,125.0485652062627,369.76,0.8612881421398221,1.16105162845451
2022-02-13,1062.1341666666667,25491.22,1246.42,898.7,115.4740054661905,347.72,0.8521478848756171,1.1735052304283593
2022-02-14,1002.8083333333333,24067.399999999998,1222.07,915.1,90.03771309684707,306.9699999999999,0.8205817451809907,1.2186476312356134
2022-02-15,965.0391666666665,23160.939999999995,1124.64,876.48,73.93782775540816,248.16000000000008,0.8580871804903493,1.1653827521680902
2022-02-16,900.13875,21603.329999999998,975.14,774.51,70.58248565315805,200.63,0.9230866849888221,1.0833218767662207
2022-02-17,1090.0070833333334,26160.170000000002,1344.28,748.77,221.4611986326698,595.51,0.8108482483807937,1.2332763892589382
2022-02-18,1167.7641666666666,28026.34,1443.33,956.62,145.30357058710678,486.7099999999999,0.8090763489061176,1.235977298498484
2022-02-19,1010.1366666666669,24243.280000000006,1205.33,859.9,106.73153275418642,345.42999999999995,0.8380581804706321,1.1932345788193675
2022-02-20,928.4566666666666,22282.96,1044.31,854.06,56.14957103608391,190.25,0.8890623154682677,1.124780549801283
2022-02-21,908.4220833333334,21802.13,986.57,793.63,68.39081771440468,192.94000000000005,0.920788269796703,1.0860259983772227
2022-02-22,1053.3475,25280.34,1305.03,767.23,183.9409254234961,537.8,0.8071442802081179,1.2389358687422716
2022-02-23,1453.9695833333333,34895.27,1570.74,1270.19,106.68346216644284,300.54999999999995,0.9256589781461816,1.0803114576846662
2022-02-24,1442.8666666666666,34628.799999999996,1574.13,1368.17,66.03676681224252,205.96000000000004,0.916612139192231,1.0909739869703832
2022-02-25,1381.4645833333336,33155.15000000001,1582.43,1243.68,99.95534720364616,338.75,0.8730020179934238,1.1454727244485394
2022-02-26,1228.4641666666669,29483.140000000003,1353.82,1146.23,59.556573901858506,207.58999999999992,0.9074058343551336,1.1020427267923292
2022-02-27,1106.3433333333332,26552.239999999998,1301.37,922.81,111.38346800547887,378.55999999999995,0.8501374192837804,1.1762804192791267
2022-02-28,1069.34125,25664.19,1334.59,928.72,119.17472956937966,405.8699999999999,0.801250758659963,1.2480487402875369
2022-03-01,963.7191666666666,23129.26,1173.02,895.53,81.64546654879875,277.49,0.821570959290265,1.2171803161882395
2022-03-02,943.4766666666665,22643.439999999995,1121.37,844.57,75.29960659673587,276.79999999999984,0.8413607165045137,1.1885508562303255
2022-03-03,916.0991666666669,21986.380000000005,1046.83,798.12,70.50667288288743,248.70999999999992,0.8751174179825444,1.142703801171452
2022-03-04,892.4062499999999,21417.749999999996,964.07,752.8,77.33444644571537,211.2700000000001,0.9256654081135186,1.080303953496516
2022-03-05,862.5104166666665,20700.249999999996,943.54,759.06,64.40356413842237,184.48000000000002,0.9141217295150884,1.093946208379126
2022-03-06,915.3716666666666,21968.92,1082.04,749.47,116.2693741374694,332.56999999999994,0.8459684176801843,1.182077225462153
2022-03-07,1112.43625,26698.469999999998,1282.56,989.84,93.33812072769764,292.7199999999999,0.8673561080963074,1.1529289880656082
2022-03-08,1149.9891666666667,27599.74,1300.28,1042.72,88.11703018129364,257.55999999999995,0.8844165615610997,1.1306889122868549
2022-03-09,1097.24,26333.760000000002,1354.59,945.75,119.87068035468744,408.8399999999999,0.8100163148997114,1.234543035252087
2022-03-10,1045.1975,25084.74,1232.0,934.44,89.1088006803798,297.55999999999995,0.8483745941558442,1.178724595112407
2022-03-11,1294.1458333333333,31059.5,1438.19,1091.83,112.57965651104521,346.3600000000001,0.8998434374688554,1.1113044318163525
2022-03-12,1129.1720833333331,27100.129999999997,1351.33,904.57,155.2234441610227,446.7599999999999,0.8356005441552642,1.1967440746594207
2022-03-13,977.9152173913042,22492.049999999996,1127.81,858.63,84.20828386531518,269.17999999999995,0.8670921674673077,1.1532799366887412
2022-03-14,937.0308333333332,22488.739999999998,1046.63,849.53,63.25388758746403,197.10000000000014,0.8952837519785724,1.1169643119178756
2022-03-15,914.54875,21949.170000000002,1056.62,812.78,72.88685372682546,243.83999999999992,0.8655417747156027,1.1553457374470195
2022-03-16,913.2012499999997,21916.829999999994,1017.84,796.13,68.67476027165705,221.71000000000004,0.8971952860960463,1.1145845453014878
2022-03-17,868.8895833333332,20853.35,932.89,744.78,67.0744314324971,188.11,0.9313955378804931,1.0736577096725468
2022-03-18,908.7187500000001,21809.250000000004,1055.1,786.44,85.18461319074306,268.65999999999985,0.8612631504122834,1.1610853193025892
2022-03-19,894.4762499999998,21467.429999999997,1021.09,831.05,57.220043752737716,190.04000000000008,0.8760013808772976,1.14155071193897
2022-03-20,849.22625,20381.43,941.68,762.89,54.253216038714946,178.78999999999996,0.9018204167020645,1.1088682197470932
