date,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2021-03-07,34729.357083333336,833504.5700000001,37168.27,32395.69,1573.721109860815,4772.579999999998,0.9343818553657014,1.0702262616268556
2021-03-08,36658.668750000004,879808.0500000002,40680.08,31822.24,2761.331232378156,8857.84,0.9011454439125981,1.1096987803191842
2021-03-09,36020.92041666667,864502.0900000001,40053.06,30166.84,3336.4888951625917,9886.219999999998,0.8993300491065269,1.1119388271230206
2021-03-10,36778.927916666675,882694.2700000001,41185.45,30127.62,3874.065141412076,11057.829999999998,0.8930077956333287,1.1198110530387828
2021-03-11,37549.557083333326,901189.3699999999,41956.94,30796.73,3979.7724572528655,11160.210000000003,0.8949546149774822,1.1173750973116785
2021-03-12,38547.122916666674,925130.9500000002,43829.02,31174.97,4505.128766658959,12654.049999999996,0.8794885880785533,1.1370244180026619
2021-03-13,36616.82833333333,878803.88,40692.38,30924.94,3647.5259365954107,9767.439999999999,0.8998448440060113,1.1113026947491402
2021-03-14,34422.60347826087,791719.88,37163.65,30635.24,2289.486873929711,6528.41,0.9262438828871994,1.0796292623092905
2021-03-15,36605.32208333333,878527.73,41013.36,30132.42,3748.0907917034224,10880.940000000002,0.8925219022126774,1.1204206838183697
2021-03-16,38223.34541666666,917360.2899999999,43477.36,30911.72,4482.19057032043,12565.64,0.8791551606782625,1.1374556446082924
2021-03-17,37415.25083333333,897966.0199999999,40505.64,33093.78,2546.758051347561,7411.860000000001,0.9237047194744566,1.0825970452645859
2021-03-18,36739.9425,881758.6199999999,40295.99,31778.74,2753.329354419214,8517.249999999996,0.9117518269187579,1.0967896860480932
2021-03-19,36619.809583333335,878875.43,40914.94,32343.13,2515.140905663796,8571.810000000001,0.8950229325359718,1.1172898074986577
2021-03-20,35294.47416666667,847067.38,38238.3,32324.59,1723.7662081236078,5913.710000000003,0.9230136843600961,1.083407556078951
2021-03-21,35064.96833333333,841559.24,38533.38,31634.43,2070.204949603377,6898.949999999997,0.9099894256183426,1.0989138684996198
2021-03-22,36915.956249999996,885982.95,40316.31,30284.42,3674.797026564943,10031.89,0.9156581108241304,1.0921106777506273
2021-03-23,37747.66791666665,905944.0299999997,42442.46,31321.5,3702.485609254809,11120.96,0.8893845436071955,1.124373036599182
2021-03-24,37197.75041666667,892746.01,40946.97,30912.99,3448.8944344862543,10033.98,0.9084371912419079,1.100791567805495
2021-03-25,36974.39208333333,887385.41,41109.7,30649.84,3613.2248696552874,10459.859999999997,0.8994079763008082,1.111842485668093
2021-03-26,37839.6575,908151.78,43626.32,30777.32,4125.298573334868,12849.0,0.8673584547126597,1.1529258688454038
2021-03-27,38618.087916666664,926834.11,45366.85,31402.77,5017.66727198136,13964.079999999998,0.8512402319461604,1.1747565052391091
2021-03-28,34637.83,831307.92,38057.04,31279.64,2028.6941406577612,6777.4000000000015,0.9101556505708274,1.0987131699647465
2021-03-29,36808.6075,883406.58,40387.31,30424.05,3491.7219891975446,9963.259999999998,0.9113904218924211,1.0972246097600948
2021-03-30,38706.59083333333,928958.1799999999,44642.96,30755.55,4853.13184437585,13887.41,0.8670256370395988,1.1533684325811093
2021-03-31,37687.20541666666,904492.9299999998,41180.96,32546.84,2880.9521751398956,8634.119999999999,0.9151609242879879,1.092703997144566
2021-04-01,36150.01041666667,867600.2500000001,39385.7,31065.84,2738.915004209226,8319.859999999997,0.9178460816150703,1.0895072932493965
2021-04-02,35701.137500000004,856827.3000000002,38220.45,31427.71,2297.5168540276927,6792.739999999998,0.9340846981131831,1.0705667291413332
2021-04-03,34219.634999999995,821271.2399999999,36541.66,30521.03,2153.844778053383,6020.630000000005,0.9364554045984772,1.0678565098663386
2021-04-04,33907.964583333334,813791.15,38157.47,29425.6,2824.520378666822,8731.870000000003,0.8886324115129576,1.125324697866277
