date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2023-05-02,7417.550833333332,178021.21999999997,8818.03,5844.87,991.2703157407876,2973.1600000000008,0.8411800405910766,1.1888061434473938
2023-05-03,7651.452083333333,183634.84999999998,9590.6,5785.37,1287.612607252795,3805.2300000000005,0.7978074451372523,1.2534352820284387
2023-05-04,7898.826666666669,189571.84000000005,9739.62,5958.65,1267.0654221662255,3780.970000000001,0.8109994708896926,1.2330464271486734
2023-05-05,9043.175416666667,217036.21000000002,11756.61,6637.78,1790.1134759925847,5118.830000000001,0.7691992348701425,1.3000532952542805
2023-05-06,8035.902083333334,192861.65000000002,9693.91,6279.36,1212.468677347025,3414.55,0.828963966380267,1.2063250521811877
2023-05-07,7606.103333333335,182546.48000000004,8990.38,6391.87,874.1954901043817,2598.5099999999993,0.846026901347144,1.1819955114993175
2023-05-08,8593.433333333334,206242.40000000002,11131.68,6269.71,1702.0329999551218,4861.97,0.7719799107891472,1.2953704960764614
2023-05-09,7289.679166666666,174952.3,7794.32,6422.84,434.2772326813395,1371.4799999999996,0.9352553098495656,1.0692267549497778
2023-05-10,7628.729999999999,183089.51999999996,9349.81,5823.95,1217.9413670223817,3525.8599999999997,0.815923532135947,1.225605048284577
2023-05-11,8768.835833333333,210452.06,11158.52,6506.69,1630.092371807611,4651.830000000001,0.7858421935286518,1.2725201169330442
2023-05-12,8799.54875,211189.16999999998,10575.06,6985.36,1216.6900977985226,3589.7,0.8321039076846846,1.2017729886433097
2023-05-13,7281.429999999999,174754.31999999998,8414.56,5928.25,875.1237774514354,2486.3099999999995,0.8653369873172215,1.1556191572259844
2023-05-14,7347.492916666665,176339.82999999996,9551.24,5531.5,1447.1835825686874,4019.74,0.769271101623105,1.2999318418306292
2023-05-15,7798.415000000001,187161.96000000002,9234.81,6063.2,1078.9927747874303,3171.6099999999997,0.8444586299014275,1.1841906336095218
2023-05-16,7603.6987500000005,182488.77000000002,9032.78,5857.6,1125.960946103613,3175.1800000000003,0.8417894324892226,1.1879455376897987
2023-05-17,8108.502083333334,194604.05000000002,10686.7,5796.68,1728.4172120732665,4890.02,0.7587470485120134,1.317962293179407
2023-05-18,8547.279166666667,205134.7,11209.36,6010.61,1820.9412167885255,5198.750000000001,0.7625126828531394,1.3114535961005134
2023-05-19,8719.398333333334,209265.56000000003,11184.63,6500.74,1593.8159163757755,4683.889999999999,0.7795875530378148,1.2827295614242493
2023-05-20,7568.569166666664,181645.65999999995,9024.61,6219.31,894.6395372483662,2805.3,0.8386588635593852,1.1923799335475458
2023-05-21,6838.022083333333,164112.53,7784.31,5850.75,647.94111741315,1933.5600000000004,0.8784365066824591,1.1383862036615975
2023-05-22,7949.23375,190781.61000000002,10402.54,5625.56,1676.3397249152108,4776.9800000000005,0.764162766978065,1.308621727219935
2023-05-23,8732.882916666667,209589.19,11476.28,6218.26,1884.1859949140517,5258.02,0.7609506666504012,1.3141456389043729
2023-05-24,8112.867916666666,194708.83,10142.35,6309.14,1283.2450820206768,3833.21,0.7999002121467574,1.2501559379715856
2023-05-25,8168.279166666666,196038.69999999998,10038.73,6113.56,1400.1528922225868,3925.169999999999,0.813676547398592,1.2289895821590329
2023-05-26,8318.217916666666,199637.23,10163.52,6264.65,1410.0467362898148,3898.870000000001,0.8184386823331549,1.2218386320026582
2023-05-27,7963.754166666667,191130.1,9785.27,6063.22,1341.3245527881456,3722.05,0.8138512444384944,1.228725773700741
2023-05-28,7637.837083333335,183308.09000000003,9196.91,6073.8,1126.7897481223958,3123.1099999999997,0.8304786154625123,1.2041249243282168
2023-05-29,7610.929166666668,182662.30000000002,9478.76,5979.4,1242.612518348257,3499.3600000000006,0.8029456560422109,1.2454142973125817
2023-05-30,8383.27125,201198.50999999998,11019.84,5885.53,1861.8076747596735,5134.31,0.760743463607457,1.3145035716218774
2023-05-31,8740.72375,209777.37,11276.02,6349.49,1745.3864673595494,4926.530000000001,0.7751603624328441,1.2900556432755355
2023-06-01,8822.604999999998,211742.51999999993,11031.77,6634.15,1563.3205403438126,4397.620000000001,0.7997451904816723,1.2503982667250777
2023-06-02,8798.045416666666,211153.09,10859.38,6764.22,1440.285022462656,4095.159999999999,0.8101793487903238,1.2342946058710293
2023-06-03,8302.689583333331,199264.54999999993,10907.09,6101.77,1725.0750776868642,4805.32,0.7612194988152964,1.3136815354261462
2023-06-04,7451.8425,178844.22,8658.82,6031.88,959.514559235441,2626.9399999999996,0.860607161252919,1.161970344918052
2023-06-05,8220.953333333331,197302.87999999995,10232.14,6140.3,1500.3980465882366,4091.8399999999992,0.8034441801356639,1.2446415379238258
2023-06-06,8208.229166666666,196997.5,9973.19,6065.59,1487.5071174047232,3907.6000000000004,0.8230294586452946,1.2150233378596176
2023-06-07,8748.47125,209963.31000000003,11023.03,6408.53,1705.6971364819483,4614.500000000001,0.7936539454215402,1.2599949962686339
2023-06-08,8978.912916666666,215493.90999999997,11074.41,6674.46,1616.2559766283232,4399.95,0.8107802507462398,1.2333798203392383
2023-06-09,9664.488749999999,231947.72999999995,12711.52,6666.93,2246.131992722857,6044.59,0.7602937138910215,1.3152811626998895
2023-06-10,9719.699583333331,233272.78999999995,12323.84,7165.29,1804.4890996658478,5158.55,0.7886908287784758,1.2679239614701743
2023-06-11,9653.365833333333,231680.78,12434.94,7154.9,1912.5275386978187,5280.040000000001,0.7763098039341833,1.288145525062545
2023-06-12,9998.419583333334,239962.07,12724.8,7563.09,1853.2187815457005,5161.709999999999,0.7857427687141122,1.272681136647971
2023-06-13,10155.828749999999,243739.88999999998,12467.24,8058.85,1554.5689739220252,4408.389999999999,0.8146012068428937,1.227594547613852
2023-06-14,10388.419999999998,249322.07999999996,12822.85,8240.88,1643.6134332172433,4581.970000000001,0.8101490698245708,1.2343407370899524
2023-06-15,10814.46625,259547.18999999997,13622.13,8358.37,1890.9091866815368,5263.759999999998,0.7938895202145333,1.2596211116752989
2023-06-16,10909.537916666666,261828.91,13764.03,8318.33,2000.962077645084,5445.700000000001,0.7926121867408503,1.261651052971958
2023-06-17,10363.058749999998,248713.40999999997,12646.7,8124.13,1623.344304183329,4522.570000000001,0.8194278942332781,1.2203636305738403
2023-06-18,10821.339583333332,259712.14999999997,13899.13,7989.21,2162.903676603523,5909.919999999999,0.7785623692514088,1.2844186149935612
2023-06-19,11235.3225,269647.74,14169.81,8442.63,2085.4977655794687,5727.18,0.7929056564625778,1.2611840915113919
2023-06-20,11193.167500000001,268636.02,14180.98,8513.93,2039.2551210616305,5667.049999999999,0.789308461051352,1.266931813537142
2023-06-21,11170.253749999998,268086.08999999997,14710.03,8728.39,2143.4735635915267,5981.640000000001,0.759363084235722,1.3168930920660602
2023-06-22,9787.033333333335,234888.80000000002,12365.56,7695.54,1635.80621254918,4670.0199999999995,0.7914751400933994,1.2634635623324737
2023-06-23,10701.73375,256841.61,13789.21,7824.9,2171.494277313911,5964.3099999999995,0.7760947690259268,1.2885024354114585
2023-06-24,10664.81,255955.44,13536.24,7989.31,1987.3628841824755,5546.929999999999,0.787870930184453,1.2692434276841313
