date,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio
2022-01-04,1105.6625,26535.899999999998,1326.05,970.62,104.69116354264594,355.42999999999995,0.8338015157799479,1.1993261958328152
2022-01-05,1056.8962500000002,25365.510000000006,1222.04,958.14,79.60518842673838,263.9,0.8648622385519298,1.1562535111653578
2022-01-06,1289.5137500000003,30948.330000000005,1440.41,1015.54,139.674712031127,424.8700000000001,0.8952407647822497,1.117017945717911
2022-01-07,1279.0058333333334,30696.14,1563.79,1055.81,147.6171950605221,507.98,0.8178884846004473,1.2226605690487469
2022-01-08,1000.0612499999997,24001.469999999994,1099.79,857.94,61.47391523964699,241.8499999999999,0.9093201883996034,1.0997226419881785
2022-01-09,997.8275,23947.86,1173.81,786.9,131.73307214904725,386.90999999999997,0.850075821470255,1.1763656543841494
2022-01-10,1142.405,27417.719999999998,1389.31,984.77,111.5095681603348,404.53999999999996,0.8222822840114877,1.2161273803948687
2022-01-11,1103.8645833333333,26492.75,1315.88,987.78,92.6611507158893,328.10000000000014,0.838879368432785,1.1920665087618312
2022-01-12,1043.9599999999998,25055.039999999997,1252.17,941.6,91.96674630586293,310.57000000000005,0.8337206609326208,1.1994425073757617
2022-01-13,1000.9629166666668,24023.110000000004,1200.64,864.15,86.99067923480013,336.4900000000001,0.8336911286202915,1.1994849959060254
2022-01-14,963.3779166666668,23121.070000000003,1105.27,842.69,74.64025554380777,262.5799999999999,0.8716222431321459,1.1472860036321846
2022-01-15,1208.6066666666668,29006.56,1355.05,928.73,146.14255659894332,426.31999999999994,0.8919277271441399,1.1211670739308623
2022-01-16,1127.3329166666667,27055.99,1316.66,935.98,118.36055951052667,380.68000000000006,0.8562065504129135,1.1679424778025125
2022-01-17,1064.0349999999999,25536.839999999997,1276.35,943.38,97.0253155221559,332.9699999999999,0.8336545618364868,1.1995376091951864
2022-01-18,993.7454166666666,23849.89,1177.87,858.55,83.53018527450273,319.31999999999994,0.8436800467510563,1.1852834541375243
2022-01-19,1065.9433333333332,25582.639999999996,1301.38,807.53,164.67030514668227,493.85000000000014,0.8190869179896211,1.220871653590091
2022-01-20,1446.0887500000001,34706.130000000005,1581.96,1235.58,110.86814763149572,346.3800000000001,0.9141120824799617,1.0939577532845062
2022-01-21,1321.9391666666672,31726.54000000001,1597.28,1115.13,137.44411499624655,482.14999999999986,0.827618931349962,1.2082855552480662
2022-01-22,1201.3495833333334,28832.39,1456.82,973.13,144.30196480867792,483.68999999999994,0.8246383103838041,1.21265285326676
2022-01-23,1053.751666666667,25290.040000000008,1231.63,906.96,100.69456013399983,324.6700000000001,0.8555748614979067,1.1688047942984667
2022-01-24,1029.0487500000002,24697.170000000002,1219.99,941.73,83.74291172145232,278.26,0.8434894958155396,1.1855512190263093
2022-01-25,1071.4495833333335,25714.790000000005,1208.94,931.05,95.4961170382548,277.8900000000001,0.8862719269222075,1.128321872354392
2022-01-26,1247.8329166666665,29947.989999999998,1422.61,1137.52,88.6569693907815,285.0899999999999,0.8771433609117514,1.1400644918072966
2022-01-27,1155.4995833333335,27731.99,1297.28,1052.9,73.4418385366606,244.37999999999988,0.8907094716123994,1.122700534653301
2022-01-28,1154.1970833333332,27700.729999999996,1410.84,995.55,115.36979351780337,415.28999999999996,0.8180921176982034,1.2223562339331853
2022-01-29,1046.8966666666665,25125.519999999997,1269.28,879.67,123.14170725902197,389.61,0.8247956846926341,1.2124214742620254
2022-01-30,977.24375,23453.85,1127.26,884.28,69.7813889360754,242.98000000000002,0.8669195660273583,1.1535095517367084
2022-01-31,957.9799999999997,22991.519999999993,1142.12,855.89,79.25249160806841,286.2299999999999,0.8387735089132489,1.1922169565126624
2022-02-01,939.5983333333334,22550.36,1025.67,813.04,71.37557380667342,212.6300000000001,0.9160824956694973,1.0916047459996205
2022-02-02,1234.6108333333334,29630.66,1499.42,872.72,220.51409486483618,626.7,0.8233922672322187,1.214487966180976
2022-02-03,1513.4975000000004,36323.94000000001,1609.73,1356.7,81.64433009680783,253.02999999999997,0.94021823535624,1.063582860229369
2022-02-04,1424.2158333333334,34181.18,1598.85,1244.34,107.00602233830891,354.51,0.8907751404655431,1.122617768023222
2022-02-05,1252.4216666666669,30058.120000000006,1475.7,1046.33,130.26114238134397,429.3700000000001,0.8486966637302072,1.178277284141523
2022-02-06,1136.2587500000002,27270.210000000006,1306.54,973.86,99.48094815689912,332.67999999999995,0.8696700828141505,1.1498613322009619
2022-02-07,1109.2879166666667,26622.91,1357.83,966.48,107.91081051454387,391.3499999999999,0.8169564059320141,1.2240555221048337
2022-02-08,1057.6320833333336,25383.170000000006,1303.21,928.83,109.03436111688217,374.38,0.8115592140432728,1.2321959786740582
2022-02-09,1012.8120833333331,24307.489999999994,1257.52,914.71,102.69719343267992,342.80999999999995,0.8054043540725659,1.2416123589889374
2022-02-10,975.1004166666665,23402.409999999996,1155.07,901.8,78.14172111029873,253.26999999999998,0.8441916218641871,1.1845651793981902
2022-02-11,967.0170833333335,23208.410000000003,1147.63,885.11,76.84371680796238,262.5200000000001,0.8426209521651868,1.1867732429752835
2022-02-12,1066.3412499999997,25592.189999999995,1225.46,855.7,120.8622211738028,369.76,0.8701559006413916,1.1492193516850262
2022-02-13,1054.5254166666666,25308.61,1246.42,898.7,115.72913894010809,347.72,0.8460434016356176,1.1819724591749607
2022-02-14,999.98375,23999.61,1222.07,895.52,92.36396685007963,326.54999999999995,0.81827043459049,1.222089858960208
2022-02-15,962.6308333333332,23103.139999999996,1124.64,837.72,77.17132509337046,286.9200000000001,0.8559457544932895,1.168298335204652
2022-02-16,898.9941666666665,21575.859999999997,975.14,774.51,71.85004093167977,200.63,0.9219129219052306,1.0847011428513165
2022-02-17,1107.4870833333334,26579.690000000002,1344.28,748.77,214.8784160864437,595.51,0.8238514917527103,1.2138109962907768
2022-02-18,1160.243333333333,27845.839999999997,1443.33,956.62,146.61997152255677,486.7099999999999,0.8038655978420273,1.2439890482743565
2022-02-19,1005.1912500000002,24124.590000000004,1205.33,859.9,107.58578697597156,345.42999999999995,0.8339552238805972,1.19910514541387
2022-02-20,924.3625000000001,22184.7,1044.31,832.32,59.47204928075183,211.9899999999999,0.8851418640058988,1.129762403818848
2022-02-21,908.3570833333332,21800.569999999996,986.57,793.63,68.46699029962107,192.94000000000005,0.9207223849633915,1.0861037119671644
2022-02-22,1071.925,25726.199999999997,1305.03,767.23,182.9956667341559,537.8,0.8213795851436365,1.217463908389113
2022-02-23,1459.3316666666663,35023.95999999999,1570.74,1270.19,100.4330058196558,300.54999999999995,0.9290727088293838,1.0763420241457566
2022-02-24,1440.30375,34567.29,1574.13,1343.8,68.69773471440894,230.33000000000015,0.91498399115702,1.0929152965129751
2022-02-25,1377.434166666667,33058.420000000006,1582.43,1243.68,103.42988887318232,338.75,0.8704550385588411,1.1488244144759487
2022-02-26,1224.4379166666668,29386.510000000002,1353.82,1146.23,61.479301358026284,207.58999999999992,0.9044318422439223,1.1056665116068563
2022-02-27,1102.45,26458.8,1301.37,922.81,111.40814606076005,378.55999999999995,0.8471457003004527,1.1804344868247991
2022-02-28,1063.39375,25521.449999999997,1334.59,914.26,123.30751825918452,420.3299999999999,0.7967943338403555,1.2550290050134298
2022-03-01,961.6579166666667,23079.79,1173.02,864.79,83.55065935155575,308.23,0.8198137428745177,1.219789261514078
2022-03-02,941.9308333333332,22606.339999999997,1121.37,827.69,77.33841994297117,293.67999999999984,0.8399821943991129,1.1905014257062398
2022-03-03,915.5420833333334,21973.010000000002,1046.83,798.12,71.28411036916424,248.70999999999992,0.8745852558040307,1.1433991064492302
2022-03-04,893.5662499999999,21445.589999999997,964.07,752.8,76.31431308069453,211.2700000000001,0.9268686402439655,1.0789015363997916
2022-03-05,861.2158333333332,20669.179999999997,943.54,759.06,65.138493188955,184.48000000000002,0.9127496802820583,1.0955906330101146
2022-03-06,923.4704166666667,22163.29,1082.04,749.47,115.45639814982918,332.56999999999994,0.8534531224970119,1.1717105177074343
2022-03-07,1115.041666666667,26761.000000000007,1282.56,989.84,91.06728146608522,292.7199999999999,0.869387527029275,1.1502350435334998
2022-03-08,1151.7595833333332,27642.229999999996,1300.28,1042.72,86.81513069281266,257.55999999999995,0.8857781272751509,1.1289508842086908
2022-03-09,1091.7220833333333,26201.329999999998,1354.59,945.75,122.25894845809738,408.8399999999999,0.8059428191063963,1.2407828152235019
2022-03-10,1049.9383333333335,25198.520000000004,1232.0,934.44,88.40497072719025,297.55999999999995,0.8522226731601733,1.1734022474335792
2022-03-11,1301.7304166666665,31241.53,1438.19,1094.64,104.17487707150087,343.54999999999995,0.9051171379766696,1.1048293729532455
2022-03-12,1118.4266666666665,26842.239999999998,1351.33,904.57,153.69058245784575,446.7599999999999,0.8276488101845342,1.2082419350993063
2022-03-13,971.9273913043478,22354.329999999998,1127.81,858.63,86.25098609277627,269.17999999999995,0.86178291671855,1.1603850350245344
2022-03-14,935.7849999999995,22458.83999999999,1046.63,848.35,64.73897495528385,198.2800000000001,0.8940934236549682,1.1184513536763259
2022-03-15,913.5720833333334,21925.73,1056.62,812.78,73.96159026549827,243.83999999999992,0.8646174436725913,1.1565808755284315
2022-03-16,913.2854166666665,21918.849999999995,1017.84,796.13,68.56299413704329,221.71000000000004,0.8972779775472239,1.1144818272856472
2022-03-17,869.2245833333333,20861.39,932.89,744.78,66.87553760721197,188.11,0.931754637024015,1.0732439209467826
2022-03-18,911.2712500000001,21870.510000000002,1055.1,786.44,83.78501112773043,268.65999999999985,0.8636823523836605,1.157833082081762
2022-03-19,890.7916666666666,21379.0,1021.09,807.8,59.88719008462398,213.29000000000008,0.8723929003972878,1.1462725104074092
2022-03-20,849.4204166666667,20386.09,941.68,762.89,54.106650517784075,178.78999999999996,0.9020266084728005,1.1086147466238008
2022-03-21,887.1466666666666,21291.52,968.4,731.92,85.78063629000918,236.48000000000002,0.9160952774335674,1.0915895154502826
2022-03-22,1012.2504166666666,24294.01,1138.78,801.23,115.67477935176584,337.54999999999995,0.8888902304805728,1.1249983020505878
2022-03-23,1016.7033333333337,24400.88000000001,1185.38,940.52,73.77218561906984,244.86000000000013,0.8577024526593444,1.1659054919330776
2022-03-24,978.7199999999998,23489.279999999995,1210.03,863.48,97.92925738600242,346.54999999999995,0.8088394502615636,1.23633930031061
2022-03-25,924.8008333333332,22195.219999999998,1074.46,816.55,72.90177196609902,257.9100000000001,0.860712202718885,1.1618285378563493
2022-03-26,852.7174999999999,20465.219999999998,937.3,750.73,58.0123235970637,186.56999999999994,0.9097594153419395,1.099191701823875
2022-03-27,864.7266666666665,20753.439999999995,1027.98,722.8,105.91268424536305,305.18000000000006,0.8411901658268317,1.1887918340284795
2022-03-28,929.3316666666666,22303.96,1081.49,732.49,121.03473090009317,349.0,0.8593067588851183,1.163728772827785
2022-03-29,953.6979166666665,22888.749999999996,1087.74,773.95,108.82214284662788,313.78999999999996,0.8767701074398905,1.1405498334334554
2022-03-30,885.5245833333335,21252.590000000004,958.83,760.97,64.95090841679327,197.86,0.9235470138954074,1.082781910345986
2022-03-31,895.4216666666666,21490.12,1014.42,799.72,64.82009120009324,214.69999999999993,0.8826932302859434,1.132896419377835
2022-04-01,892.1124999999998,21410.699999999997,993.81,790.11,61.59630383109179,203.69999999999993,0.8976690715529124,1.1139962728915918
2022-04-02,820.4783333333334,19691.48,901.84,724.66,56.118117640707005,177.18000000000006,0.9097825926254473,1.099163699224233
2022-04-03,865.5883333333333,20774.12,1048.61,716.83,116.65274672651552,331.77999999999986,0.8254625965166585,1.2114419287074494
2022-04-04,877.5991666666667,21062.38,986.21,715.9,95.47520784119217,270.31000000000006,0.8898704805940588,1.1237590433749651
2022-04-05,943.0466666666667,22633.120000000003,1175.62,717.04,151.8023539849179,458.5799999999999,0.8021696353129981,1.2466191139356835
2022-04-06,871.2216666666665,20909.319999999996,931.83,746.56,61.21608496115229,185.2700000000001,0.934957735495387,1.0695670638739092
2022-04-07,868.38875,20841.329999999998,946.42,740.92,71.75544368457048,205.5,0.917551140085797,1.0898575090937095
2022-04-08,863.2295833333333,20717.51,962.06,754.53,65.45929910218466,207.52999999999997,0.8972720862870646,1.1144891446896852
2022-04-09,873.3845833333334,20961.23,982.59,768.0,64.36066743642672,214.59000000000003,0.8888596294826259,1.1250370326550494
2022-04-10,886.6450000000001,21279.480000000003,1078.56,710.12,134.52091532869363,368.43999999999994,0.8220636774959206,1.2164507779325433
2022-04-11,971.1525,23307.66,1201.49,751.96,150.6907012869335,449.53,0.8082901230971544,1.2371795366845062
2022-04-12,1011.3162499999999,24271.589999999997,1214.01,797.89,145.37469837906576,416.12,0.8330378250591015,1.2004256828662647
2022-04-13,907.7554166666667,21786.13,979.53,805.08,59.83527075150404,174.44999999999993,0.926725487393614,1.0790681961413062
2022-04-14,875.9787500000001,21023.49,954.35,730.36,79.23089265269878,223.99,0.9178799706606592,1.0894670675515814
2022-04-15,926.8337499999999,22244.01,1155.02,726.35,145.12604011723292,428.66999999999996,0.802439568146006,1.2461997634419335
2022-04-16,827.5720833333334,19861.73,872.31,763.85,34.8879043421077,108.45999999999992,0.9487132823575717,1.0540592385456855
2022-04-17,806.2662500000001,19350.390000000003,936.02,681.37,82.95680027226847,254.64999999999998,0.8613771607444287,1.1609316401374854
2022-04-18,850.0404166666667,20400.97,947.48,692.71,85.51904911005735,254.76999999999998,0.8971592188401515,1.1146293534081957
2022-04-19,876.1333333333333,21027.2,972.98,729.15,80.45576617088999,243.83000000000004,0.9004638670202196,1.1105387307867904
2022-04-20,1015.4387499999998,24370.529999999995,1312.49,757.14,190.53190563154237,555.35,0.7736735137029613,1.2925348771651666
2022-04-21,1101.3675,26432.82,1372.43,828.52,193.28742027601413,543.9100000000001,0.8024944805928171,1.2461144894869334
2022-04-22,1068.1120833333334,25634.690000000002,1235.36,880.61,115.02513766768989,354.7499999999999,0.8646160498424212,1.1565827400292337
2022-04-23,969.6870833333336,23272.490000000005,1132.21,819.99,109.27318042725948,312.22,0.8564551481910013,1.1676034665822177
2022-04-24,867.0779166666666,20809.87,939.9,779.2,56.99581029446979,160.69999999999993,0.9225214561832819,1.083985627973649
2022-04-25,862.7275,20705.46,945.06,714.72,82.668829268405,230.33999999999992,0.912881192728504,1.0954327988849317
2022-04-26,867.35875,20816.61,971.02,724.52,81.53173350257423,246.5,0.8932449898045355,1.1195136960340806
2022-04-27,913.8349999999999,21932.039999999997,1053.54,739.18,108.34397084005785,314.36,0.8673946883839246,1.1528777076824592
2022-04-28,993.5133333333333,23844.32,1214.59,765.07,158.76066363819652,449.51999999999987,0.817982474195682,1.2225200802539136
2022-04-29,1056.7529166666666,25362.069999999996,1277.43,821.53,157.36294844497897,455.9000000000001,0.8272491773848012,1.208825620306229
2022-04-30,934.6983333333333,22432.76,1125.56,790.47,109.32596822135274,335.0899999999999,0.8304295935652771,1.204196006198078
2022-05-01,905.0087500000001,21720.210000000003,1116.81,724.84,141.1360299209519,391.9699999999999,0.8103515817372696,1.234032267643821
2022-05-02,1052.8570833333333,25268.57,1324.01,780.8,189.86099321160498,543.21,0.7952032713750903,1.2575400982327056
2022-05-03,892.6374999999998,21423.299999999996,978.34,765.76,69.70367436201063,212.58000000000004,0.9124000858597213,1.0960104185629667
2022-05-04,967.0883333333331,23210.119999999995,1156.42,753.03,145.9333933435169,403.3900000000001,0.8362777652871215,1.1957749464457748
2022-05-05,961.5345833333332,23076.829999999998,1092.27,806.0,94.15215687012751,286.27,0.8803085165145369,1.1359653817270396
2022-05-06,982.2350000000001,23573.640000000003,1262.18,736.4,176.11040230491778,525.7800000000001,0.778205168834873,1.2850081701425828
2022-05-07,1054.5695833333332,25309.669999999995,1399.8,760.73,236.2726918198945,639.0699999999999,0.7533716126113253,1.3273661805942156
2022-05-08,1192.8595833333331,28628.629999999997,1537.87,884.34,241.5541769185028,653.5299999999999,0.7756569692713514,1.2892296976837523
2022-05-09,1285.0158333333331,30840.379999999997,1617.79,962.98,235.28799581191643,654.81,0.7943032367200522,1.2589650322077746
2022-05-10,1300.0770833333333,31201.85,1641.95,994.04,226.35841503319594,647.9100000000001,0.7917884730554118,1.2629635742752434
2022-05-11,1222.4979166666665,29339.949999999997,1567.22,898.74,237.53829283935727,668.48,0.7800423148419918,1.2819817348018658
