"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-22","4.6",",,W","0.0",",,W,2400","0.0",",,W","36.7",",,W","25.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-23","4.3",",,W","0.0",",,W,2400","0.0",",,W","37.2",",,W","26.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-24","4.5",",,W","0.0","T,,W,2400","0.0",",,W","38.3",",,W","25.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-25","2.7",",,W","0.3",",,W,2400","0.0",",,W","36.7",",,W","26.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-26","1.8",",,W","0.0",",,W,2400","0.0",",,W","36.1",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-27","2.1",",,W","0.0","T,,W,2400","0.0",",,W","35.6",",,W","23.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-28","3.1",",,W","0.0",",,W,2400","0.0",",,W","35.6",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-29","3.2",",,W","0.0",",,W,2400","0.0",",,W","35.0",",,W","22.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-09-30","3.9",",,W","0.0",",,W,2400","0.0",",,W","35.0",",,W","24.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-01","4.4",",,W","0.0",",,W,2400","0.0",",,W","34.4",",,W","23.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-02","2.9",",,W","0.0","T,,W,2400","0.0",",,W","33.3",",,W","22.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-03","2.9",",,W","0.0",",,W,2400","0.0",",,W","35.6",",,W","21.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-04","4.1",",,W","0.0","T,,W,2400","0.0",",,W","36.1",",,W","26.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-05","3.1",",,W","35.8",",,W,2400","0.0",",,W","27.8",",,W","21.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-06","3.4",",,W","0.0",",,W,2400","0.0",",,W","30.0",",,W","20.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-07","3.8",",,W","0.0",",,W,2400","0.0",",,W","25.6",",,W","17.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-08","2.3",",,W","0.0",",,W,2400","0.0",",,W","25.6",",,W","12.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-09","3.8",",,W","0.0",",,W,2400","0.0",",,W","27.8",",,W","16.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-10","3.4",",,W","0.0","T,,W,2400","0.0",",,W","23.9",",,W","18.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-11","2.9",",,W","0.8",",,W,2400","0.0",",,W","23.3",",,W","18.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-12","4.7",",,W","0.0","T,,W,2400","0.0",",,W","30.0",",,W","19.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-13","2.6",",,W","0.3",",,W,2400","0.0",",,W","33.9",",,W","22.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-14","4.1",",,W","0.0",",,W,2400","0.0",",,W","27.8",",,W","15.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-15","5.1",",,W","0.0",",,W,2400","0.0",",,W","26.1",",,W","15.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-16","3.2",",,W","0.0",",,W,2400","0.0",",,W","25.0",",,W","10.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-17","2.1",",,W","0.0",",,W,2400","0.0",",,W","25.0",",,W","8.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-18","3.8",",,W","0.0",",,W,2400","0.0",",,W","28.3",",,W","10.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-19","2.4",",,W","0.0",",,W,2400","0.0",",,W","32.2",",,W","15.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-20","2.4",",,W","0.0",",,W,2400","0.0",",,W","34.4",",,W","13.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-21","2.9",",,W","0.0",",,W,2400","0.0",",,W","33.9",",,W","15.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-22","4.5",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","21.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-23","5.8",",,W","0.0","T,,W,2400","0.0",",,W","28.3",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-24","6.4",",,W","4.1",",,W,2400","0.0",",,W","28.3",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-25","6.9",",,W","1.5",",,W,2400","0.0",",,W","31.1",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-26","4.2",",,W","16.0",",,W,2400","0.0",",,W","27.8",",,W","23.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-27","4.1",",,W","9.7",",,W,2400","0.0",",,W","29.4",",,W","23.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-28","4.7",",,W","0.3",",,W,2400","0.0",",,W","30.6",",,W","23.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-29","6.8",",,W","5.1",",,W,2400","0.0",",,W","29.4",",,W","6.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-30","6.5",",,W","7.9",",,W,2400","0.0",",,W","9.4",",,W","5.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-10-31","4.4",",,W","0.3",",,W,2400","0.0",",,W","16.1",",,W","5.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-01","2.2",",,W","0.0",",,W,2400","0.0",",,W","17.8",",,W","4.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-02","2.1",",,W","0.0",",,W,2400","0.0",",,W","19.4",",,W","5.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-03","2.4",",,W","0.0",",,W,2400","0.0",",,W","24.4",",,W","10.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-04","2.2",",,W","0.0",",,W,2400","0.0",",,W","26.7",",,W","15.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-05","1.7",",,W","0.0",",,W,2400","0.0",",,W","27.2",",,W","13.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-06","4.2",",,W","0.0",",,W,2400","0.0",",,W","27.2",",,W","18.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-07","3.4",",,W","0.0",",,W,2400","0.0",",,W","29.4",",,W","17.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-08","3.3",",,W","0.0","T,,W,2400","0.0",",,W","27.8",",,W","20.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-09","3.3",",,W","9.7",",,W,2400","0.0",",,W","23.9",",,W","13.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-10","5.2",",,W","3.8",",,W,2400","0.0",",,W","15.0",",,W","12.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-11","3.0",",,W","0.0","T,,W,2400","0.0",",,W","15.6",",,W","12.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-12","3.0",",,W","8.9",",,W,2400","0.0",",,W","15.0",",,W","13.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-13","4.0",",,W","0.0","T,,W,2400","0.0",",,W","17.8",",,W","12.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-14","2.7",",,W","0.0",",,W,2400","0.0",",,W","23.3",",,W","12.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-15","1.6",",,W","0.0",",,W,2400","0.0",",,W","24.4",",,W","10.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-16","2.1",",,W","0.0",",,W,2400","0.0",",,W","18.3",",,W","9.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-17","3.5",",,W","0.0","T,,W,2400","0.0",",,W","26.1",",,W","13.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-18","2.6",",,W","0.0",",,W,2400","0.0",",,W","18.9",",,W","15.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-19","2.2",",,W","1.0",",,W,2400","0.0",",,W","19.4",",,W","14.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-20","3.5",",,W","0.0","T,,W,2400","0.0",",,W","27.8",",,W","17.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-21","5.8",",,W","0.0",",,W,2400","0.0",",,W","17.2",",,W","7.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-22","1.3",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","3.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-23","1.8",",,W","3.3",",,W,2400","0.0",",,W","14.4",",,W","4.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-24","2.4",",,W","0.0",",,W,2400","0.0",",,W","18.3",",,W","3.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-25","3.0",",,W","0.0","T,,W,2400","0.0",",,W","15.6",",,W","10.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-26","4.7",",,W","0.0","T,,W,2400","0.0",",,W","15.0",",,W","8.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-27","2.5",",,W","0.0",",,W,2400","0.0",",,W","14.4",",,W","7.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-28","2.1",",,W","0.0",",,W,2400","0.0",",,W","16.7",",,W","8.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-29","2.6",",,W","1.3",",,W,2400","0.0",",,W","16.7",",,W","11.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-11-30","2.1",",,W","7.6",",,W,2400","0.0",",,W","21.1",",,W","13.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-01","2.8",",,W","0.0",",,W,2400","0.0",",,W","23.3",",,W","11.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-02","2.0",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","9.4",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-03","3.3",",,W","0.0",",,W,2400","0.0",",,W","23.3",",,W","6.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-04","2.7",",,W","0.0",",,W,2400","0.0",",,W","21.1",",,W","8.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-05","1.6",",,W","0.0",",,W,2400","0.0",",,W","22.8",",,W","5.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-06","2.1",",,W","0.0",",,W,2400","0.0",",,W","20.6",",,W","7.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-07","3.1",",,W","0.0",",,W,2400","0.0",",,W","21.7",",,W","8.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-08","2.7",",,W","0.0","T,,W,2400","0.0",",,W","22.2",",,W","13.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-09","3.9",",,W","0.5",",,W,2400","0.0",",,W","26.1",",,W","11.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-10","3.1",",,W","0.0",",,W,2400","0.0",",,W","16.7",",,W","2.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-11","2.4",",,W","0.0",",,W,2400","0.0",",,W","18.3",",,W","-0.5",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-12","3.9",",,W","0.0","T,,W,2400","0.0",",,W","20.6",",,W","3.9",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-13","4.1",",,W","3.6",",,W,2400","0.0",",,W","14.4",",,W","11.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-14","3.0",",,W","0.0","T,,W,2400","0.0",",,W","17.2",",,W","10.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-15","2.6",",,W","4.8",",,W,2400","0.0",",,W","18.3",",,W","12.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-16","3.4",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","5.6",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-17","2.5",",,W","0.0",",,W,2400","0.0",",,W","21.1",",,W","2.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-18","2.8",",,W","0.0",",,W,2400","0.0",",,W","22.8",",,W","5.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-19","3.2",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","8.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-20","3.1",",,W","0.0",",,W,2400","0.0",",,W","22.8",",,W","10.0",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-21","3.2",",,W","0.0","T,,W,2400","0.0",",,W","17.8",",,W","16.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-22","1.4",",,W","1.3",",,W,2400","0.0",",,W","22.2",",,W","16.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-23","4.0",",,W","4.6",",,W,2400","0.0",",,W","21.1",",,W","17.2",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-24","3.4",",,W","13.5",",,W,2400","0.0",",,W","23.9",",,W","11.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-25","4.4",",,W","0.0",",,W,2400","0.0",",,W","14.4",",,W","6.1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-26","2.5",",,W","0.0",",,W,2400","0.0",",,W","15.0",",,W","2.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-27","2.5",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","3.3",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-28","1.6",",,W","0.0",",,W,2400","0.0",",,W","17.2",",,W","2.8",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-29","2.5",",,W","0.0",",,W,2400","0.0",",,W","17.2",",,W","1.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-30","2.1",",,W","0.0",",,W,2400","0.0",",,W","20.6",",,W","1.7",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.54429","-98.48395","243.6","2023-12-31","2.4",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","2.8",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-01","6.3",",,W","0.3",",,W","0.0",",,W","4.4",",,W","1.7",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-02","3.5",",,W","0.0",",,W","0.0",",,W","13.3",",,W","2.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-03","4.4",",,W","0.0",",,W","0.0",",,W","18.3",",,W","2.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-04","2.2",",,W","0.0",",,W","0.0",",,W","18.3",",,W","1.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-05","3.7",",,W","0.0",",,W","0.0",",,W","18.9",",,W","2.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-06","7.4",",,W","0.0","T,,W","0.0",",,W","15.6",",,W","7.8",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-07","7.2",",,W","0.3",",,W","0.0",",,W","8.9",",,W","6.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-08","4.0",",,W","0.0",",,W","0.0",",,W","10.0",",,W","0.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-09","2.5",",,W","0.0",",,W","0.0",",,W","9.4",",,W","-1.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-10","3.9",",,W","3.0",",,W","0.0","T,,W","3.9",",,W","0.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-11","3.0",",,W","0.0",",,W","0.0",",,W","8.9",",,W","0.0",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-12","3.0",",,W","0.0",",,W","0.0",",,W","11.7",",,W","-2.7",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-13","4.8",",,W","0.0",",,W","0.0",",,W","17.8",",,W","-0.5",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-14","6.7",",,W","0.0",",,W","0.0",",,W","17.8",",,W","1.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-15","8.4",",,W","0.0",",,W","0.0",",,W","11.7",",,W","5.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-16","3.4",",,W","0.0",",,W","0.0",",,W","13.9",",,W","1.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-17","3.8",",,W","0.0",",,W","0.0",",,W","15.6",",,W","3.3",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-18","4.1",",,W","0.0",",,W","0.0",",,W","20.0",",,W","0.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-19","6.0",",,W","0.3",",,W","0.0",",,W","15.6",",,W","10.0",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-20","2.3",",,W","10.7",",,W","0.0",",,W","10.0",",,W","6.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-21","2.0",",,W","1.0",",,W","0.0",",,W","12.2",",,W","7.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-22","2.9",",,W","0.0","T,,W","0.0",",,W","11.1",",,W","7.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-23","3.5",",,W","0.3",",,W","0.0",",,W","11.1",",,W","8.9",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-24","3.0",",,W","2.5",",,W","0.0",",,W","17.2",",,W","10.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-25","5.7",",,W","0.5",",,W","0.0",",,W","20.0",",,W","9.4",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-26","5.1",",,W","0.0","T,,W","0.0",",,W","13.3",",,W","2.8",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-27","4.9",",,W","0.0","T,,W","0.0",",,W","10.0",",,W","0.6",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-28","2.5",",,W","0.0",",,W","0.0",",,W","9.4",",,W","-2.7",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-29","5.1",",,W","0.0",",,W","0.0",",,W","16.7",",,W","1.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-30","8.8",",,W","2.8",",,W","0.0",",,W","23.9",",,W","12.2",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-01-31","7.7",",,W","0.0",",,W","0.0",",,W","14.4",",,W","5.0",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-01","3.2",",,W","0.0",",,W","0.0",",,W","15.0",",,W","1.1",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-02","3.6",",,W","0.0",",,W","0.0",",,W","17.8",",,W","3.9",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-03","6.7",",,W","0.0",",,W","0.0",",,W","22.2",",,W","3.9",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-04","7.2",",,W","0.0",",,W","0.0",",,W","17.8",",,W","6.7",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-05","2.7",",,W","0.0",",,W","0.0",",,W","14.4",",,W","2.8",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-06","5.2",",,W","0.0",",,W","0.0",",,W","15.0",",,W","3.3",",,W"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.89744","-97.02196","165.7","2021-02-07","4.1",",,W","0.0",",,W","0.0",",,W","13.9",",,W","1.7",",,W"
